id,label,name,new_name,phone,dist,address,descriptions,products,process,node_type,group,group_name,prod,Keyword
711,진영정밀,진영정밀,,"2275-8198, 010-5224-8831",중구,창경궁로5다길 28,"각종 가공, 선반 밀링, 풍력 샤우드",금속제작물,선반밀링,상점,,NA,NA,NA
712,삼우전기,삼우전기,,2274-4900,중구,을지로17길 22-6,RACEWAY 종합찬넬,찬넬,,상점,,NA,NA,NA
713,웰빙금속,웰빙금속,,2269-6882,중구,창경궁로5다길 22,"용접, 알곤용접, 스텐, 철, 신주, A/L, 금속인테리어, 각종 비철금속 일절, 주문제조","스테인리스,알루미늄,신주,비철금속","용접,아르곤 용접",상점,,NA,NA,NA
714,대광판금사,대광판금사,,"2275-5464, 010-9032-5464",중구,창경궁로5다길 18,"전자통신, 의료기, 용접, 프레스 기계, 각종제품 제작, 판금전문",의료기기,"용접,프레스",상점,,NA,NA,NA
715,해양정밀,해양정밀,,"010-2517-9649, 010-5894-4625",중구,창경궁로5다길 14,,금속제작물,,상점,,NA,NA,NA
716,인성실리텍,인성실리텍,,2261-5552,중구,창경궁로5다길 10,"FOOT, DDR센서스위치, 자동차용부품, 전자부품, 키보드용 실리콘, 각종기계 특수고무박킹, 주문생산판매, 내마모성 고무","DDR센서스위치,전자부품,분전반,SUSSTEEL분전반,패킹(바킹,박킹)",,상점,,NA,NA,NA
717,광성계전,광성계전,,2277-6200,중구,창경궁로5다길 10,"고압, 전반, 배전반, 분전반, SUS STEEL 분전반, MCC반, 자동역율제어반, 설계 제작전문","분전반,SUSSTEEL분전반",,상점,,NA,NA,NA
718,진성정밀,진성정밀,,2264-8022,중구,창경궁로5다길 8-5,,금속제작물,,상점,,NA,NA,NA
719,성우금속,성우금속,,2265-5980,중구,창경궁로5나길 7,"후렉숀, 프레스, 뱃지, 메달, 기타 악세사리","배지,메달",프레스,상점,,NA,NA,NA
720,영신금속,영신금속,,2264-1580,,,각종 악세사리 전문,"브라켓(부라켓),배관부품,수전부품",,상점,,NA,NA,NA
721,대덕금속,대덕금속,,2278-1503~4,,,"알곤용접, 철구조물, 학생작품",철구조물,아르곤 용접,상점,,NA,NA,NA
722,성삼정밀,성삼정밀,,"2263-9480, 010-5473-2234",중구,창경궁로5다길 3,"선반, 밀링 가공, 기계제작",금속제작물,선반밀링,상점,,NA,NA,NA
723,금성조각,금성조각,,010-5474-5402,중구,창경궁로5다길 19,CNC,금속제작물,CNC,상점,,NA,NA,NA
724,대성사,대성사,,011-246-6718,,,"조각재료전문, SKD11, SKD61","SKD11,SKD61",,상점,,NA,NA,NA
725,샬롬인테리어,샬롬인테리어,,2278-9266,중구,창경궁로5다길 13,"인테리어 제작전문, 매장, 악세사리, 행거 전문","행거,인테리어집기,인테리어부품,인테리어제품",,상점,,NA,NA,NA
726,삼진공업사,삼진공업사,,"2272-0337, 010-8719-9798",중구,창경궁로5다길 13,"철구조물, 알곤용접, 작품상담, 인테리어 금속",금속제작물,선반밀링,상점,,NA,NA,NA
727,세성정밀,세성정밀,,2272-6509,중구,창경궁로5다길 17,"기계제작전문, 진공, 유압, 공압 제작, 선반 밀링가공",금속제작물,선반밀링,상점,,NA,NA,NA
728,상도사,상도사,,2269-7680,중구,창경궁로5다길 19,식약청 GMP(의료기기 제조 및 품질관리기준) 인증업체,금속제작물,,상점,,NA,NA,NA
729,영진공사,영진공사,,"2274-2675, 2267-8585, 010-5325-2675",중구,청계천로 178,선반밀링,금속제작물,선반밀링,상점,,NA,NA,NA
730,엠제이,엠제이,,2268-6518,,,"춧불구이판, 휴대용 바비큐 구이기 제작",그릴,,상점,,NA,NA,NA
731,영광전기,영광전기,,2275-7341,중구,창경궁로5가길 24,"메탈, 나트륨, 수은등, 방폭등, 투광기, 가로등, 기구 및 전주, AL 몰드, 닥트","메탈,방폭등,가로등",,상점,,NA,NA,NA
732,화신미싱,화신미싱,,"2275-6407, 2265-2308",중구,창경궁로5가길 18,미싱,미싱,,상점,,NA,NA,NA
733,우신정밀,우신정밀,,"2267-7245, 2267-7279",,,미싱,미싱,,상점,,NA,NA,NA
734,정우산업,정우산업,,2271-0214~5,중구,창경궁로 58,"웨빙절단기, 지퍼절단기, 벨크로절단기",절단기,,상점,,NA,NA,NA
735,청계오토바이,청계오토바이,,"2272-9434, 010-5339-5621",중구,창경궁로5길 6,"오토바이 수리점, 타이어 할인점",이륜차,,상점,,NA,NA,NA
736,특종미싱,특종미싱,,010-8454-5032,중구,창경궁로5가길 7,"특종미싱, 미싱부속, 가방공방, 핸드백공방, 벨트공방","미싱,미싱부속",,상점,,NA,NA,NA
737,성진정밀,성진정밀,,"2273-6320, 011-9744-6320",중구,을지로33길 38-7,"컴퓨터, 편집기, 캠 제작전문",컴퓨터,,상점,,NA,NA,NA
738,국도철형,국도철형,,2266-2494,중구,창경궁로7길 7,철형,금속제작물,철형,상점,,NA,NA,NA
739,진원정밀,진원정밀,,2272-4653,중구,창경궁로 55-2,CNC선반,금속제작물,CNC,상점,,NA,NA,NA
740,성진주물,성진주물,,2266-1859,중구,을지로15길 24,"신주, 호킹, 동, 양은 기타",신주,주물,상점,,NA,NA,NA
741,신세계미싱,신세계미싱,,2267-0471,중구,창경궁로5가길 9,"보이라, 프레스, 수제 제작 전문",금속제작물,프레스,상점,,NA,NA,NA
742,은성상사,은성상사,,"2276-0806, 010-5396-0806",중구,창경궁로5가길 13,"미싱벨트, 초자고, 미싱고무박킹",미싱부속,,상점,,NA,NA,NA
743,제일데코,제일데코,,2266-6051,중구,창경궁로 5가길 21,"경첩, 도어록, 후리힌지 등 하드웨어, 실리콘, 장갑, 마대, 본드 등 건축자재","실리콘,접착제,경첩",,상점,,NA,NA,NA
744,세명포장기계,세명포장기계,,2272-9091,중구,창경궁로5가길 21,자동포장 기계제작,자동포장기계,,상점,,NA,NA,NA
745,삼일정밀CNC,삼일정밀CNC,,010-9000-6441,중구,창경궁로5가길 33,"CNC선반, 의료기기, 조명부품, 배관부품, 정미기기제작, 인테리어소품, 정밀주조가공","의료기기,조명부품,인테리어제품,인테리어부품,배관부품","주조,CNC",상점,,NA,NA,NA
746,신광정밀,신광정밀,,2273-8835,,,"전기통신자재, 반도, 스텐 부품 일절","전기자재,스테인리스",,상점,,NA,NA,NA
747,지웅특수주물,지웅특수주물,,2269-3419,중구,창경궁로5나길 12,"주물, 동, 청동, 신주, 양은 특형제작","청동,신주",주물,상점,,NA,NA,NA
748,고려주물,고려주물,,"2264-1150, 010-6692-2977",중구,창경궁로5나길 9,"알루미늄, 합금, 청동, 황동, 인청동, 목형제작","알루미늄,청동,황동",,상점,,NA,NA,NA
749,가나금속,가나금속,,2274-6435,중구,창경궁로5나길 7,다이아컷팅 전문,금속제작물,절단,상점,,NA,NA,NA
750,대영공업사,대영공업사,,2275-9644,중구,창경궁로5길 20,특수기계제작,금속제작물,기계제작,상점,,NA,NA,NA
751,태양공업사,태양공업사,,2263-8520,중구,마른내로 135,"아르곤용접, 헹거제작, 금속 인테리어",행거,아르곤 용접,상점,,NA,NA,NA
752,(주)제이케이블,(주)제이케이블,,2263-5544,중구,창경궁로5가길 27-3,각종 케이블,케이블,,상점,,NA,NA,NA
753,프레온가스(후레온가스),NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,22,기초화학물질,가스,프레온가스(후레온가스)
754,USB,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),USB
755,가정용건강기구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),가정용건강기구
756,계량기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),계량기
758,녹음기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),녹음기
759,도어락,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),도어락
760,라디오,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),라디오
761,무전기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),무전기
762,믹서기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),믹서기
763,밥솥,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),밥솥
764,배터리,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),배터리
765,보청기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),보청기
766,선풍기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),선풍기
767,세척기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),세척기
768,안마기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),안마기
769,온도조절계,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),온도조절계
770,온습도계,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),온습도계
771,이어폰,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),이어폰
772,전기히터,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),전기히터
773,전자계측기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),전자계측기
774,전자저울,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),전자저울
775,진공청소기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),진공청소기
776,청소기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),청소기
778,컴퓨터,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),컴퓨터
779,키폰,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),키폰
780,간판,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,간판
781,갈바잔넬,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,갈바잔넬
782,스텐잔넬,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,스텐잔넬
783,신주잔넬,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,신주잔넬
784,아크릴간판,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,아크릴간판
785,알루미늄잔넬(알미늄쟌넬),NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,알루미늄잔넬(알미늄쟌넬)
786,인포메이션간판,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,인포메이션간판
787,"채널(잔넬,쟌넬)",NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,간판,"채널(잔넬,쟌넬)"
788,건축/산업용고무,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,38,합성고무자재,고무,건축/산업용고무
789,고무,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,38,합성고무자재,고무,고무
790,내마모성고무,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,38,합성고무자재,고무,내마모성고무
791,라텍스,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,38,합성고무자재,고무,라텍스
792,액상고무,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,38,합성고무자재,고무,액상고무
793,각종공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,각종공구
794,기계공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,기계공구
795,렌치(하이드로렌치),NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,렌치(하이드로렌치)
796,목공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,목공구
797,에어공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,에어공구
798,용접공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,용접공구
799,전동공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,전동공구
800,전자공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,전자공구
801,절단톱,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,절단톱
802,정밀측정공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,정밀측정공구
803,타정공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,타정공구
804,통신공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,통신공구
805,특수공구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공구,특수공구
806,건조기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,과학용품,건조기
807,과학기기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,과학용품,과학기기
808,수분측정기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,과학용품,수분측정기
809,전기로,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,과학용품,전기로
810,초자기구,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,과학용품,초자기구
811,향온기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,과학용품,향온기
812,사인,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,광고,사인
813,회사내부사인,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,16,간판및광고물,광고,회사내부사인
814,다이아몬드,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,귀금속,다이아몬드
815,순금,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,귀금속,순금
816,시계,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,귀금속,시계
817,예물,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,귀금속,예물
818,메탈,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,금속,메탈
819,납,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,금속,납
820,백금,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,금속,백금
821,신주,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,금속,신주
822,코인,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,금속,코인
824,랙크기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,랙크기어
825,베벨기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,베벨기어
826,소형기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,소형기어
827,웜기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,웜기어
828,정밀기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,정밀기어
829,타임기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,타임기어
830,타임벨트기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,타임벨트기어
831,평기어,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,평기어
832,헬리컬기어(해리칼기어),NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,기어,헬리컬기어(해리칼기어)
833,작품상담,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,23,기획,기획,작품상담
834,"납판,실납,봉납",NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,납,"납판,실납,봉납"
835,CTT,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,31,전기전자자재,단자,CTT
836,PTT,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,31,전기전자자재,단자,PTT
837,니켈단자,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,31,전기전자자재,단자,니켈단자
838,리벳단자,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,31,전기전자자재,단자,리벳단자
